"date","XLV_net","XLI_net","XLK_net","XLF_net","XLE_net","XLV_log","XLI_log","XLK_log","XLF_log","XLE_log"
"4/26/2011",0.00585826027704337,0.00611536809052482,0.00303605313092973,0.00435599356448201,-0.00265754249522447,0.00584116739418945,0.00609674511275981,0.0030314536288264,0.00434653368601247,-0.00266108003010421
"4/27/2011",0.009027431566686,0.0132135306553911,0.00832387438516833,0.00495656720939466,0.0109123210484032,0.0089869278866388,0.0131269934338209,0.0082894219956557,0.00494432387010038,0.0108532113006547
"4/28/2011",0.0124098116935174,0.00182576943140306,0.0015009756097561,0.00246609835751061,-0.00790758147125852,0.0123334411605552,0.00182410474031476,0.00149985027179476,0.0024630625270362,-0.00793901219728805
"4/29/2011",0.00712656743862215,0.00624842488935184,0.00187332327188746,0.00861011087100969,0.00354249742481645,0.00710129346364279,0.00622898442205863,0.00187157079014888,0.00857325526918412,0.00353623756016087
"5/2/2011",0.00424562670559703,0.00802062054227068,0.00448769633507861,0.00243903134711481,0.0167675491679275,0.00423663946121232,0.00798862632711082,0.00447765665137569,0.00243606173782526,0.0166285257181346
"5/3/2011",0.00112739571589646,-0.00975351667745174,-0.00819069217458335,-0.0103406245872332,-0.0229386107144795,0.00112676068259067,-0.0098013937890695,-0.00822442019052262,-0.0103944602971559,-0.0232057944348309
"5/4/2011",-0.00168921734234234,-0.00285124402015316,0.000750788316471055,0.00737555872607626,-0.0195431591544483,-0.00169064567869745,-0.00285531655942867,0.000750506615912451,0.0073484922980229,-0.0197366518101472
"5/5/2011",-0.00112805981748628,-0.0197557052312008,-0.00600150037509378,-0.0140329488893173,-0.0304167478535659,-0.00112869655585992,-0.0199534580063843,-0.00601958175838604,-0.0141323416612984,-0.0308889367675512
"5/6/2011",0.00254093746702085,0.0188278710906356,0.00603773584905661,0.00247517832550326,0.0056067010755999,0.00253771474342028,0.018652820532088,0.00601958175838613,0.00247212011699981,0.00559104203024978
"5/9/2011",-0.00535054944244161,-0.00937004213274555,-0.00450108777194298,-0.00864192427495617,-0.00238948619701341,-0.00536491489707299,-0.00941421714188165,-0.00451124816752678,-0.0086794822411618,-0.00239234557502728
"5/10/2011",0.0150056058890147,0.00788229091218356,0.00414464942936507,0.00249066708854872,0.0126413303355601,0.0148941355218629,0.00785138794175199,0.00413608402881764,0.00248757051789438,0.012562095774008
"5/11/2011",0.00306836837201508,0.00364960887253374,0.00637898686679181,0.00496895815655228,-0.00131403420010602,0.00306367053712081,0.0036429652096798,0.00635872724167901,0.00495665362759758,-0.00131489830009978
"5/12/2011",-0.00639596791979907,-0.015064987012987,-0.011185682326622,-0.0135970716504362,-0.0276315526315789,-0.00641650975942454,-0.0151796166495349,-0.0112487125358708,-0.0136903584121961,-0.0280204852685759
"5/13/2011",0.0145535964175764,0.00685659318863888,0.00641029411764703,0.00250627281659664,0.00811905255428815,0.0144487092653653,0.00683319365339789,0.00638983556598637,0.00250313735267356,0.00808627036775873
"5/16/2011",-0.00689655172413793,-0.0178103719224725,-0.0131135626409305,-0.0187499764378906,-0.0136912348993289,-0.0069204428445738,-0.0179708853212364,-0.0132003045685132,-0.0189279858731784,-0.0137858242111538
"5/17/2011",-0.00083330555555546,-0.00453327999999999,-0.0155656795747912,-0.000636983676862075,-0.00802944986270609,-0.000833652947632529,-0.0045435864736619,-0.0156880967645619,-0.000637186637157181,-0.00806185949954153
"5/18/2011",0.00472610495618278,-0.00482185883622507,0.0065561126108755,0.0108349185041114,0.0091919194566046,0.00471497198543315,-0.00483352150313569,0.00653471477807479,0.0107766413488671,0.00914993087261188
"5/19/2011",0.0118982017680741,0.0148048175071431,0.010344865900383,0.00882726368563886,0.0202556422037968,0.0118279746673794,0.0146962959795962,0.0102917239584277,0.00878853116146845,0.020053225505391
"5/20/2011",-0.00574238446814338,0.000530503964708201,-0.00303375035897793,-0.00687498110222654,-0.00532979325796966,-0.00575893534926193,0.000530363297227393,-0.00303836150800979,-0.00689872266256172,-0.0053440472759277
"5/23/2011",-0.0192519521657879,-0.0225345168999334,-0.0182579681149498,-0.0226557449312279,-0.0176825179455455,-0.0194396843770336,-0.02279229915266,-0.0184267017932165,-0.0229163296698842,-0.017840721397219
"5/24/2011",0,0.00433957158501677,0.0019373111947815,0.00128775436438238,0.0121369013463276,0,0.00433018279665876,0.00193543702762183,0.00128692591987659,0.0120638397262339
"5/25/2011",-0.00701065619742008,-0.0143126927980742,-0.00696059524514329,-0.00964629054166065,-0.00121266503351291,-0.00703534631118193,-0.0144161073319441,-0.00698493319171049,-0.00969311738246644,-0.00121340090672664
"5/26/2011",0.00367130754024287,0.00849317808219177,0.00311526479750786,0.00324680255734664,0.0187508438722856,0.00366458474000253,0.00845731396901437,0.00311042241439255,0.00324154307518199,0.0185772139134862
"5/27/2011",0.00365776579466059,0.0116816351078066,0.00892857142857131,0.0110032275305456,0.0139036419718077,0.00365109243745751,0.0116139315570974,0.00888894741724599,0.0109431324472303,0.0138078730123638
"5/31/2011",0.00784981821417542,0.00939844203015903,0.0126971912273952,0.0147247142791506,0.0100561055243569,0.00781916868219474,0.00935455146152902,0.0126172578037176,0.0146173582486793,0.0100058793344383
"6/1/2011",0.00111268425277642,-0.00319231178504921,0.00265953647416411,-0.00441645513789492,-0.00543054075151481,0.00111206567846266,-0.00319741808247388,0.00265600616497423,-0.00442623648576772,-0.00544533973993167
"6/2/2011",-0.0102807162944864,-0.0258874025650547,-0.0170518384635028,-0.028517075562028,-0.0210607779786994,-0.0103339278745301,-0.026228378905167,-0.0171988951832924,-0.0289315868111621,-0.0212857200730541
"6/3/2011",-0.0137562609139882,-0.0117808219178082,-0.0119507319988152,-0.0117417164460155,-0.0158034787860501,-0.0138517550439654,-0.0118507656729981,-0.0120227160795963,-0.0118111947974817,-0.0159296851897615
"6/6/2011",-0.00113865638660234,-0.00332683670640421,-0.00429180664423756,0,0.0133584804566391,-0.00113930514831029,-0.00333238293198063,-0.00430104288261272,0,0.0132700426822072
"6/7/2011",0.00398974066685647,0.00166890120531576,-0.00352664576802507,-0.00726070638926405,-0.0119840349396548,0.0039818027580224,0.00166751013718762,-0.00353287904256087,-0.00728719360638071,-0.0120564223968631
"6/8/2011",-0.00624473460119199,-0.00777556277564931,-0.0102241447109712,-0.0119680375428814,-0.0055255527840519,-0.00626431451310872,-0.0078059500853363,-0.0102767702868037,-0.0120402310924409,-0.00554087511981997
"6/9/2011",0.00457012308312604,-0.00223895885810233,-0.00238375049662301,-0.00471068725833033,0.00487872333813896,0.00455971177920432,-0.00224146907403318,-0.00238659615296066,-0.00472181751340983,0.00486686093404696
"6/10/2011",0.00426505568752096,-0.00168308545957437,-0.00318598155372442,0.00473298286038464,0.000674241384376437,0.00425598611651757,-0.00168450343918379,-0.00319106759852433,0.00472181751340977,0.000674014185772857
"6/13/2011",-0.0150056342015856,-0.00590050576004505,-0.00958849342435098,0.00201880679654471,-0.0111859034172198,-0.0151193578280172,-0.00591798252590637,-0.00963475900979488,0.00201677174456144,-0.0112489361275185
"6/14/2011",0.0132221611606163,0.00650084775294373,0.00887450549114546,0.0154466111826554,-0.00354370981830272,0.0131355113505355,0.00647980837549032,0.00883535850358309,0.0153285267346849,-0.00355000363130481
"6/15/2011",-0.00340422695035461,-0.00112330802798901,-0.0059975609756098,-0.0145502245964385,-0.00382983170797664,-0.00341003451484354,-0.00112393941132146,-0.00601561858170199,-0.014657117256226,-0.00383718429220953
"6/16/2011",-0.00910902336723532,-0.00646612313747531,-0.010056314961532,-0.0120805708468973,-0.0107098582806573,-0.00915076419270976,-0.00648711906881339,-0.0101072212709734,-0.0121541339997851,-0.0107676216077525
"6/17/2011",0.00488362525470761,0.00905489530277287,0.00487602580755685,0.0135869115263915,0.00624562083640713,0.00487173903973154,0.00901414554344388,0.00486417649647251,0.0134954370826906,0.00622619777734735
"6/20/2011",-0.00800454545454536,-0.0103757431295569,-0.0153659522846744,-0.00670234971671737,-0.0165516827586206,-0.00803675381919898,-0.0104299464111768,-0.015485232004726,-0.00672491132963434,-0.0166901923646433
"6/21/2011",0.016138241609849,0.0201189849782096,0.0131416837782341,0.0101214445427454,0.0151471802883374,0.0160094044769683,0.0199192724322926,0.0130560810126666,0.0100705657461937,0.015033607191696
"6/22/2011",0.000850907592223731,0.00583330555555565,0.00689096068098898,0.00400802740270102,0.00967124936465513,0.000850545775592384,0.00581635770475913,0.00686732652401267,0.00400001665859119,0.00962478218939248
"6/23/2011",-0.00821765349340729,-0.0171223147506853,-0.0136876006441224,-0.0139720544169147,-0.0209359463345388,-0.00825160453440382,-0.0172705966387676,-0.0137821395145967,-0.014070582404785,-0.0211582109458939
"6/24/2011",0.00228577142857144,0.0126440292216913,0.0159183265306122,0.00269906295318884,0.0104821798539967,0.00228316302710965,0.0125647609649832,0.0157929586520407,0.00269542702370854,0.0104276227273139
"6/27/2011",-0.00940712603152076,-0.0122087399498129,-0.0120529936541982,-0.00807539286584987,-0.0224066795681875,-0.00945165250572225,-0.0122838788088766,-0.0121262199746208,-0.0081081754583095,-0.0226615232069984
"6/28/2011",0.00517985611510791,0.0129214333101929,0.0142334688897926,0.016282187956327,0.0176853423882286,0.00516648680793951,0.0128386638285213,0.0141331241200192,0.0161510546440545,0.0175307764277692
"6/29/2011",0.0174635270541081,0.0185801159572901,0.013231715588143,0.00934582127260102,0.0236340469901292,0.0173127920450743,0.0184096143248465,0.0131449410519824,0.00930241929350117,0.0233590867570979
"6/30/2011",0.000844091141134286,0.000272311462020149,0.00870597546497819,0.0145502245964384,0.01181587716213,0.000843735096548958,0.000272274391983629,0.00866829698792107,0.0144453858068977,0.011746614749151
"7/1/2011",-0.00112457126792251,0.0130647516023545,0.00941545704197732,-0.00130370448359272,0.00926177181208063,-0.00112520407265802,0.0129801438578207,0.00937140790562881,-0.00130455504561773,0.00921914460370328
"7/5/2011",0.0129468903165463,0.0177324014580224,0.0143801010493588,0.0176239499236933,0.0129006779385375,0.0128637957742239,0.0175770166356523,0.0142776880349949,0.017470449022214,0.0128181730148997
"7/6/2011",-0.00527932729761997,-0.00659978863252934,0.00191570881226043,-0.0134701725295116,0.00262601089149097,-0.00529331218823628,-0.00662166353714521,0.00191387618228398,-0.0135617183247676,0.00262256894929162
"7/7/2011",0.00893854773571363,0.0180706878004069,0.0114723135755259,0.0143043325038357,0.0138815739407862,0.00889883538959809,0.0179093536355153,0.0114070056005592,0.0142029908131845,0.0137861073629753
"7/8/2011",-0.0116278519276814,-0.0135734791549602,-0.00378075600072752,-0.0115384943165678,-0.0158873163494528,-0.011695984066494,-0.0136664409919784,-0.00378792112411961,-0.0116055792810386,-0.0160148725813016
"7/11/2011",-0.0064425768503479,-0.0108494307793217,-0.00645161290322587,-0.0110246350887218,-0.00525004579997259,-0.00646341981842829,-0.0109087150437338,-0.00647251450561748,-0.011085856758359,-0.00526387571679154
"7/12/2011",-0.00563859583764884,-0.0107009360433137,-0.00878529411764704,-0.0177049284074605,-0.0135901700278379,-0.00565455273040843,-0.0107586028207116,-0.0088241123342115,-0.0178635355260143,-0.0136833616786549
"7/13/2011",0.00567056988942445,0.0010816657652787,-0.000770751415385325,0.00600806904907631,0.00494910366642316,0.0056545527304084,0.00108108118637292,-0.000771048596969351,0.00599009256891507,0.00493689711064611
"7/14/2011",0.00084575695388327,-0.0029713668287414,-0.000771307365985329,0.00331781854064024,0.0133102627436548,0.000845399503000997,-0.00297579010344446,-0.000771604976554364,0.00331232672458602,0.0132224594615598
"7/15/2011",-0.00225357746478874,-0.00677323218639935,-0.000771941335391764,-0.00793653055188133,-0.00564823350774606,-0.00225612059195806,-0.00679627463034826,-0.000772239435524772,-0.00796819244547356,-0.00566424509855834
"7/18/2011",-0.00988136701758141,-0.0087288597926894,-0.00386241807116328,-0.0153333363424445,0.0109643597475969,-0.00993051173732522,-0.0087671794435337,-0.00386989647052223,-0.015452107614891,0.0109046869417752
"7/19/2011",-0.00199600798403194,0.000275123830489707,0.0112446292654273,-0.00473930844801893,0.00810143745069168,-0.00199800266267311,0.000275085990868842,0.0111818783904807,-0.00475057458017916,0.00806879697763654
"7/20/2011",0.00828574285714276,0.0115543885311907,0.0218558282208589,0.0142857130894072,0.0152948797071968,0.00825160453440382,0.0114881463542866,0.0216204135534014,0.0141846338124987,0.015179092179453
"7/21/2011",0.00510059492489124,0.0035355452814794,-0.0120075046904315,0.0167672767671083,-0.000893655026333246,0.0050876309545517,0.0035293099338413,-0.0120801771036355,0.0166282578094509,-0.000894054574042533
"7/22/2011",0.00451085411584839,0.00433601602514816,0.00569692366122302,0.0151715064752142,0.0145668281480494,0.00450071070561132,0.00432664259346172,0.00568075756058947,0.0150575701163705,0.014461751103901
"7/25/2011",-0.00982323856796983,-0.0151106579840621,0.000755287009063428,-0.0142950373423327,-0.00831239273772311,-0.00987180489006178,-0.0152259872520379,0.000755001923369085,-0.0143981956702093,-0.00834713332646626
"7/26/2011",-0.002551020480471,0.00493150684931506,0.00641509433962271,0.00065923825360617,0.00787405404810903,-0.00255427987758939,0.00491938679981819,0.00639460520174635,0.000659021051522006,0.00784321546188336
"7/27/2011",-0.0116510375575743,-0.0196292529989094,-0.00637420322459699,-0.0039525803884348,-0.0109627392771832,-0.0117194427423494,-0.0198244655935212,-0.00639460520174648,-0.0039604124790891,-0.0110232729196546
"7/28/2011",-0.0135134563977416,-0.0214126813518544,-0.0181132075471698,-0.0171957347803989,-0.016052937088876,-0.0136055941576005,-0.0216452588784135,-0.0182792599078173,-0.0173452984792462,-0.0161831812315889
"7/29/2011",-0.00874389365363168,-0.0193237004638732,-0.00922363566487321,-0.0121130892987748,-0.0134662820095966,-0.00878234580351052,-0.0195128437606352,-0.00926643678355912,-0.0121870506386524,-0.013557774691098
"8/1/2011",0.0129374603315177,0.0188351793007926,0.0139642353000685,0.0238419879006452,0.0211313946415174,0.0128544862743744,0.0186599936612819,0.013867633639728,0.0235622060197288,0.0209112230096743
"8/2/2011",-0.0330914359044576,-0.0295790955631398,-0.0191277742589049,-0.0252827573350972,-0.0242930453357438,-0.0336513442606408,-0.0300253795018218,-0.0193130768896196,-0.0256078575677803,-0.0245929890221014
"8/3/2011",-0.0147103267874414,-0.0243258506543334,-0.0144305387843424,-0.0191126817867631,-0.0209459085261016,-0.0148195965646577,-0.0246266116891706,-0.0145356716508056,-0.0192976902208625,-0.0211683862170721
"8/4/2011",-0.0121877513711152,-0.00871135449950863,-0.0023743965176098,-0.00835066898897635,-0.0256996232508072,-0.0122626310447313,-0.00874952015950359,-0.00237721986707411,-0.00838573115673849,-0.0260356278638663
"8/5/2011",-0.0188155162748622,-0.0239394242424241,-0.022213368592359,-0.0294737669591839,-0.0392211551321004,-0.0189947802928163,-0.0242306291696321,-0.0224638010443297,-0.0299168462996283,-0.0400110267061668
"8/8/2011",-0.0198050619240825,-0.0493634911320551,-0.0430020283975659,-0.0607375247980199,-0.0612333189593216,-0.0200038106947667,-0.0506235094089179,-0.0439540070691154,-0.0626603125273855,-0.0631883066441665
"8/9/2011",-0.0198845734445157,-0.0228609071567306,-0.0156846545146248,-0.03541186286034,-0.0264889917773385,-0.0200849320538243,-0.0231262697816537,-0.0158089602161612,-0.0360540696401192,-0.0268461463522944
"8/10/2011",0.0111256875368352,0.0153742981283422,0.0146425501568712,0.0207502596594699,0.0160427173311507,0.0110642523278936,0.0152573111449574,0.0145363831351409,0.0205379055985787,0.0159153928897144
"8/11/2011",-0.0268608414239482,-0.0236997703653644,-0.00594223284984008,-0.0328381517983717,-0.0154798766402439,-0.027228186903262,-0.0239851275414479,-0.00595995816899202,-0.0333894260740811,-0.0156009409292683
"8/12/2011",0.0495510142999668,0.051921813890762,0.035866780529462,0.0614389404603024,0.0606918415311899,0.0483624672915571,0.0506187901569322,0.0352385453463327,0.0596254785663583,0.0589213759103697
"8/15/2011",0.0117237329443514,0.0124999675480779,0.00206096455070073,-0.0144706723388296,0.0057811889383515,0.0116555424346956,0.0124224879472756,0.0020588436767919,-0.0145763936630348,0.00576454199418577
"8/16/2011",0.00187911055433757,-0.00253244697689137,0.00164545461314088,0.00386395109714533,0.00707448804935844,0.00187734723473602,-0.00253565904481053,0.00164410233590284,0.00385650521229818,0.00704958125831626
"8/17/2011",0.00750234448265078,0.00571250396699452,0,0.00307930066309109,0.00731742990436324,0.00747434186591976,0.00569624948934136,0,0.00307456932711998,0.00729078740496263
"8/18/2011",-0.0217188644120384,-0.0403913209090779,-0.0320328542094456,-0.0360705685179534,-0.0380648398063391,-0.0219581905545513,-0.0412297035692513,-0.0325571325805592,-0.0367371909079227,-0.0388082316340736
"8/19/2011",-0.0225182676017041,-0.0420914501808615,-0.0335171404327536,-0.0310509946646539,-0.0425917541548368,-0.0227756753808254,-0.0430029650468011,-0.0340917150308484,-0.0315432945490854,-0.0435253893125798
"8/22/2011",0.0227125243348475,0.0264332655830162,0.00877958697192339,0.0230074615595707,0.0280801234907734,0.0224584350977086,0.0260899437541685,0.0087412705034183,0.0227467807450118,0.0276931051346053
"8/23/2011",-0.0123731281725888,-0.0183946488294313,-0.00783294168842475,-0.0369477964062512,-0.0311492874374494,-0.0124503126595157,-0.0185659341225352,-0.00786378031986465,-0.0376476593139817,-0.0316447423632965
"8/24/2011",0.0247350152500807,0.0282793867120953,0.0285088608995115,0.0316930643778074,0.0323091706099014,0.0244340574606362,0.0278869070655974,0.0281100454354657,0.0312012045832365,0.0317982061173908
"8/25/2011",0.0128526959247649,0.0301524188204109,0.00980805928323839,0.0638642194081826,0.0190242098803314,0.0127708009957779,0.0297067707309597,0.00976027247959418,0.0619077694380036,0.0188455124277724
"8/26/2011",-0.0201176409743844,-0.0315213573496301,-0.0181587837837838,-0.0478724279958572,-0.0376392664149133,-0.0203227563337106,-0.0320288483654629,-0.0183256779824396,-0.049056248962501,-0.0383659156682805
"8/29/2011",0.0296903979785218,0.0388575211272825,0.0339785376344086,0.0375100356469324,0.045838549619479,0.0292581725701006,0.0381215719412197,0.0334140192309784,0.03682364598864,0.0448190034613182
"8/30/2011",0.0125766878881405,0.016943669535049,0.0128951325750777,0.0161538446970415,0.00628270774219027,0.0124982582544323,0.016801726677978,0.0128126982642551,0.0160247596390515,0.00626305381088549
"8/31/2011",0.00999703180836304,0.0207482559178956,0.011498932238193,0.00908405307072989,0.0220009375056163,0.00994739204524889,0.0205359425880164,0.0114333220029538,0.00904304124260523,0.0217624091055697
"9/1/2011",0.00149967006598679,-0.000615953168587926,-0.00568408468063694,0.00300075863950954,0,0.00149854668382824,-0.000616142945674126,-0.00570030056747629,0.00299626534991078,0
"9/2/2011",-0.0218628038892725,-0.039445330063318,-0.0298080849326254,-0.0508601853828837,-0.0354909381818183,-0.0221053364641573,-0.0402443801874937,-0.0302613764696321,-0.0521991628603036,-0.0361360513272682
"9/6/2011",-0.029393723208818,-0.0378569136990697,-0.0273568602693603,-0.0464932893523253,-0.0331774553816152,-0.0298343751133432,-0.0385921010183281,-0.0277380269368447,-0.0476088160559157,-0.033740311622056
"9/7/2011",0.0384857085651196,0.0363454484828276,0.0320207255724481,0.0396694327541835,0.0405552637567421,0.03776360262655,0.035700532738529,0.0315187497767507,0.0389028095062938,0.0397544781338112
"9/8/2011",0.00516409508894878,0.00128703346203347,0.00754721174004181,0.0119236733039551,0.0128916356302148,0.00515080687799522,0.00128620594441968,0.0075188740286748,0.0118531463845112,0.0128092458329156
"9/9/2011",-0.0151103052281656,-0.0154242282961366,-0.00873911740577948,-0.0196386565332062,-0.0198312416752996,-0.0152256290840506,-0.015544419208552,-0.00877752743587092,-0.0198340574539723,-0.0200305197705027
"9/12/2011",-0.0309911015648974,-0.0293733364677982,-0.0239294710327456,-0.036858981156132,-0.0372943513229192,-0.0314814840219743,-0.0298133712033054,-0.0242204318937887,-0.0375554408915019,-0.0380075746792498
"9/13/2011",0.0183660544648511,0.0205110961667789,0.0270967311827958,0.0357737618592565,0.0271329995963927,0.0181994354832696,0.0203035764734984,0.0267361146149884,0.0351487434059239,0.0267714255766177
"9/14/2011",0.0111940298507465,0.0207578253706754,0.0146566589052202,0.0104417470549192,0.00427544676364173,0.0111318403688444,0.0205453174832153,0.0145502881800807,0.010387608555039,0.00426633300880884
"9/15/2011",0.0135301045510455,0.0225952227243383,0.0173338836153528,0.0127186370462106,0.0188536575423593,0.0134393900218547,0.0223437319575025,0.0171853656602646,0.0126384345107589,0.0186781301316134
"9/16/2011",-0.000303337387844067,0.00789141414141414,0.00567955375253556,0.0149136512482475,0.00746157267686695,-0.000303383403935317,0.00786043978046554,0.00566348589724561,0.0148035362130414,0.0074338728476489
"9/19/2011",-0.0127466460471429,-0.0137801440651425,-0.00524409014747519,-0.0224284763324313,-0.0305140710853483,-0.0128285815531246,-0.0138759716137574,-0.00525788864974638,-0.0226838198070119,-0.030989318159628
"9/20/2011",0.00922234888479412,0.0104795173070817,0.0162205596107056,-0.00158228294982262,0.0135981518837962,0.009180082688985,0.0104249877967077,0.0160904118274934,-0.00158353608153638,0.0135065267040655
"9/21/2011",0.00609189728346639,-0.0144562853551226,-0.00399042314407121,-0.00554681565082834,-0.013566386105902,0.0060734166938009,-0.0145617955396791,-0.00399840612656806,-0.00556225635706548,-0.0136592503666184
"9/22/2011",-0.0517710884581013,-0.0650510502215864,-0.0444711155637466,-0.0741035548633183,-0.0728912569409764,-0.0531593380045883,-0.067263350351511,-0.0454902861027732,-0.0769928808953919,-0.0756844138678542
"9/23/2011",-0.00127710727969354,-0.0156889154160982,-0.00796645702306085,-0.012048227232856,-0.0344485918723782,-0.00127792347618313,-0.0158132890226918,-0.00799835878410958,-0.0121213954143825,-0.0350559334480522
"9/26/2011",0.0147058499134958,0.0263340254215514,0.0190194843617921,0.0313589758079537,0.00938885253025426,0.0145987674518437,0.0259932546048656,0.0188408751194039,0.0308773265944446,0.00934505120369551
"9/27/2011",0.0242595463137998,0.0395003362761535,0.0253006210991033,0.0540539978542756,0.0593606957659277,0.0239699576980168,0.0387401518138614,0.0249858584667703,0.052643680167682,0.0576656089736801
"9/28/2011",0.00307606909111449,-0.0051965571550322,-0.00121351137595121,-0.0160255882291147,-0.0127713763213821,0.0030713476703875,-0.00521010621753337,-0.00121424827709989,-0.016155386565882,-0.0128536314391409
"9/29/2011",-0.0082796992247867,-0.00652951376198223,-0.00283515581874623,-0.00488600719954544,-0.00954075032341532,-0.00831416631770632,-0.00655092428807267,-0.00283918248562412,-0.00489798275708719,-0.00958655485433017
"9/30/2011",-0.0166976190476192,-0.0236608938547486,-0.0296507705259638,-0.0163666582753166,-0.0329795918367347,-0.0168385958093711,-0.0239453080930647,-0.0300992418944917,-0.0165020715685327,-0.0335356791359626
"10/3/2011",-0.00974839653296848,-0.0238976446953095,-0.0200920477225637,-0.0249583718191529,-0.0234678372446394,-0.00979622322665649,-0.024187825829341,-0.0202966379763796,-0.0252751133256201,-0.0237475924383644
"10/4/2011",-0.0330263258177199,-0.0344827586206897,-0.0252029047415634,-0.0503412821410996,-0.0404564315352698,-0.0335840081163052,-0.0350913198112701,-0.0255259370688898,-0.0516526032903159,-0.0412975570981205
"10/5/2011",0.0206896216522291,0.0417857142857143,0.0293602103418054,0.0512129165408568,0.0594594414414414,0.0204784985028187,0.0409362737044262,0.0289374542368918,0.0499446560974308,0.0577588171453894
"10/6/2011",0.0144787966537967,0.0215974974288652,0.0208599404001704,0.0119658459579222,0.0272109358369207,0.0143749797733485,0.0213675760746812,0.0206453509285468,0.0118948212423251,0.0268473001555732
"10/7/2011",0.0142720896202953,0.0305369137764065,0.0183486238532111,0.042229640336957,0.0286423666012461,0.014171202133013,0.030079941935736,0.0181823190831905,0.0413623032506793,0.0282398421175349
"10/10/2011",0.00781738586616624,0.00618694256551421,0.00614250614250608,-0.0178281527916467,-0.00160956057283829,0.00778698842153827,0.00616788201365233,0.00612371785052898,-0.017988988780705,-0.00161085730709217
"10/11/2011",0.00868749612162601,0.00711977346278317,0.0158729751729752,0.0132013576751733,0.0167660973201048,0.00864997696893345,0.00709454754016673,0.0157483169040358,0.0131149791318257,0.0166270978117654
"10/12/2011",0.00584444822174388,0.0202441831541073,0.0160257217959023,0.0236155510980258,0.0195021880450294,0.0058274356879673,0.0200419938948344,0.0158986655640775,0.0233410177418482,0.0193144572243115
"10/13/2011",-0.00550461756866604,-0.0015747716535433,-0.00433757869331316,-0.000795498280810936,-0.0127527676787201,-0.00551982380463707,-0.00157601290972484,-0.00434701327983227,-0.000795814857470249,-0.012834782241663
"10/14/2011",0.0132226629766297,0.00977908486501318,0.0257425742574257,0.00557321524358257,0.0259923913043479,0.0131360066179195,0.00973157907231925,0.0254168129841233,0.00555774234209298,0.0256603308383781
"10/17/2011",-0.0057664034668769,0.00281162154399373,0.00193054054054061,-0.0102929341475411,0.0198065570308564,-0.00578309336272353,0.00280767632937728,0.00192867944205031,-0.0103462727168201,0.0196129593406014
